"xx","V1","V12","predicted_price"
3496,"2015-06-12 22:00:00",60.21,44.1338726933459
3497,"2015-05-22 08:00:00",45,39.2542131854525
3498,"2015-06-18 23:00:00",35.6,41.9013813373139
3499,"2015-05-15 08:00:00",50,40.3934708903347
3500,"2015-09-21 22:00:00",49.87,44.3961658885554
3501,"2015-06-24 22:00:00",59.7,43.4634099987043
3502,"2015-05-08 07:00:00",41.7,43.8815264270219
3503,"2015-10-03 07:00:00",58.1,46.3356262289583
3504,"2015-05-14 04:00:00",47.6,48.6489185771966
3505,"2015-05-14 01:00:00",43.5,47.0439649028127
3506,"2015-09-04 22:00:00",51.05,45.0499834455759
3507,"2015-05-11 22:00:00",51.37,48.4362266736529
3508,"2015-06-18 14:00:00",52.69,45.1137147742724
3509,"2015-02-25 03:00:00",12.4,46.8335088345701
3510,"2015-07-21 15:00:00",69.1,49.2501436990215
3511,"2015-01-18 03:00:00",25,49.0529112753598
3512,"2015-01-17 17:00:00",56.68,42.3256938103705
3513,"2015-01-02 11:00:00",59.97,43.2870723347728
3514,"2015-01-11 10:00:00",43.39,41.0879417622169
3515,"2015-02-20 10:00:00",58.09,38.8158349443191
3516,"2015-03-24 02:00:00",28.52,43.2522845941663
3517,"2015-10-14 06:00:00",55.6,45.7526115860594
3518,"2015-02-22 11:00:00",12.4,46.6208817674503
3519,"2015-05-08 23:00:00",53,49.7695469900617
3520,"2015-03-24 01:00:00",30,54.7632632378293
3521,"2015-03-03 19:00:00",69.69,51.8301877753068
3522,"2015-01-17 13:00:00",47,55.5111806832051
3523,"2015-01-04 12:00:00",47.71,54.9656753762135
3524,"2015-04-30 05:00:00",59.85,54.3969250492668
3525,"2015-02-02 20:00:00",54.1,53.0903811413154
3526,"2015-01-17 14:00:00",40.4,53.8464426756678
3527,"2015-02-03 00:00:00",28.71,53.528475682812
3528,"2015-01-20 14:00:00",65.01,50.4205353910362
3529,"2015-02-21 17:00:00",28.21,51.1412741449083
3530,"2015-06-18 15:00:00",53.2,51.9354376647524
3531,"2015-07-03 17:00:00",57.34,55.3017557030783
3532,"2015-02-19 02:00:00",41.3,54.1385128726296
3533,"2015-02-18 03:00:00",24.15,57.907006190899
3534,"2015-03-05 23:00:00",39,63.3458040663295
3535,"2015-02-25 06:00:00",43,66.8404092608171
3536,"2015-01-25 01:00:00",25.83,58.9696049500242
3537,"2015-06-29 16:00:00",62.21,58.7292901579058
3538,"2015-07-06 16:00:00",60.11,56.8127943491976
3539,"2015-03-17 01:00:00",43.1,57.6827296067405
3540,"2015-01-28 09:00:00",72.52,53.8076779171275
3541,"2015-01-20 08:00:00",71.15,55.5792866368392
3542,"2015-10-11 12:00:00",49.02,51.1721411529173
3543,"2015-07-08 10:00:00",68.15,55.0950766786093
3544,"2015-08-15 13:00:00",44.9,56.2746064245978
3545,"2015-06-18 13:00:00",47.05,56.8691758177302
3546,"2015-09-20 13:00:00",42.1,59.6180944380553
3547,"2015-06-23 15:00:00",53.75,57.9304024822653
3548,"2015-02-19 03:00:00",40.84,54.427260338515
3549,"2015-02-25 05:00:00",26.11,55.1224461510652
3550,"2015-07-01 23:00:00",55,56.7785090548559
3551,"2015-08-11 05:00:00",63,56.6609357078846
3552,"2015-06-13 11:00:00",60.15,55.1819714920988
3553,"2015-05-28 18:00:00",53.46,53.7026127406605
3554,"2015-08-31 08:00:00",70.57,53.2954488425408
3555,"2015-06-24 18:00:00",60.67,54.9171011507335
3556,"2015-08-30 20:00:00",67.1,55.7105842410961
3557,"2015-07-12 08:00:00",48.8,56.7957235205766
3558,"2015-09-14 11:00:00",59.19,58.2620921566413
3559,"2015-05-26 16:00:00",48.18,60.6539906896337
3560,"2015-01-02 18:00:00",65.01,61.3298818232034
3561,"2015-01-04 01:00:00",38.4,62.4982341811268
3562,"2015-07-10 17:00:00",61.98,57.2656202375039
3563,"2015-08-02 18:00:00",48.62,60.4793892949586
3564,"2015-08-01 17:00:00",54.38,55.3027247352923
3565,"2015-05-30 06:00:00",51.49,52.5503315805797
3566,"2015-04-10 12:00:00",59.2,53.6571056342062
3567,"2015-08-02 22:00:00",61.98,50.9923790963739
3568,"2015-04-25 10:00:00",48.1,48.3933411396188
3569,"2015-07-31 03:00:00",46.61,50.2651821589796
3570,"2015-06-06 07:00:00",53.75,50.1166352428764
3571,"2015-07-23 22:00:00",64.1,48.597795118122
3572,"2015-07-16 04:00:00",61.43,48.8544632461029
3573,"2015-07-17 05:00:00",62.93,47.1348805739499
3574,"2015-08-11 01:00:00",49,46.1855853991019
3575,"2015-10-12 12:00:00",50.52,45.6221909954727
3576,"2015-07-30 19:00:00",63.49,47.1483907701597
3577,"2015-07-10 19:00:00",62.52,45.8593902598499
3578,"2015-05-14 09:00:00",55.19,44.9069877237164
3579,"2015-06-12 11:00:00",62.07,45.4767992343903
3580,"2015-06-30 07:00:00",64.08,48.6290435026486
3581,"2015-07-31 08:00:00",63.93,49.2161856518407
3582,"2015-06-11 16:00:00",62,51.9828291900672
3583,"2015-09-13 10:00:00",30,54.9114511945913
3584,"2015-07-02 08:00:00",69.98,55.7651226279405
3585,"2015-01-04 03:00:00",35,54.0883810150733
3586,"2015-01-04 02:00:00",36,52.5307232014648
3587,"2015-01-02 19:00:00",65.01,53.4095196538711
3588,"2015-01-04 00:00:00",40.19,51.8994191306646
3589,"2015-01-03 23:00:00",41.3,52.2041110769358
3590,"2015-08-24 22:00:00",63.1,53.2093129543241
3591,"2015-03-26 12:00:00",49.66,44.7394507403319
3592,"2015-08-16 05:00:00",48.48,41.3751626571154
3593,"2015-04-10 18:00:00",60,43.0922127262186
3594,"2015-06-14 06:00:00",44.98,44.2850241263843
3595,"2015-04-27 15:00:00",43.18,42.2250390566812
3596,"2015-07-05 06:00:00",45.64,45.5551885373854
3597,"2015-04-29 16:00:00",56.3,44.8262745595056
3598,"2015-07-05 00:00:00",46.85,43.5365332315774
3599,"2015-07-30 23:00:00",47.87,42.9450597815379
3600,"2015-08-11 03:00:00",49.5,44.5443897860329
3601,"2015-07-18 06:00:00",64.63,43.9413027472897
3602,"2015-09-17 09:00:00",53.52,41.3582268826596
3603,"2015-06-12 08:00:00",62.6,42.6130181015287
3604,"2015-08-05 22:00:00",62.47,46.6216698034632
3605,"2015-06-30 02:00:00",50,47.0764673965291
3606,"2015-08-23 22:00:00",35,51.2232013499319
3607,"2015-09-22 18:00:00",52.04,53.1339293903044
3608,"2015-07-30 00:00:00",45.5,50.7412384767462
3609,"2015-06-30 01:00:00",49.34,52.2487019183182
3610,"2015-07-13 21:00:00",60.6,54.2894658667219
3611,"2015-09-12 17:00:00",50.01,57.1962297145584
3612,"2015-02-01 15:00:00",6.21,59.3765218292111
3613,"2015-01-16 00:00:00",34,62.666795017875
3614,"2015-03-28 09:00:00",51.69,59.4167882614676
3615,"2015-10-02 21:00:00",55.42,55.4035986800683
3616,"2015-05-02 02:00:00",36.9,54.6589165260709
3617,"2015-03-23 10:00:00",62,54.7321964714974
3618,"2015-03-02 16:00:00",46.26,47.3410474101951
3619,"2015-05-14 03:00:00",44,46.5356090148354
3620,"2015-08-14 05:00:00",46.85,44.818052312341
3621,"2015-05-29 22:00:00",54.05,45.5435932660161
3622,"2015-06-27 03:00:00",46.03,46.8961688464021
3623,"2015-06-20 04:00:00",33.52,42.9741956538781
3624,"2015-10-13 06:00:00",54.69,38.981228742441
3625,"2015-08-26 21:00:00",63,38.4059893368769
3626,"2015-07-24 22:00:00",47.85,37.4605262984883
3627,"2015-06-11 19:00:00",64.5,39.9789176656757
3628,"2015-07-07 23:00:00",51.28,41.8390341500346
3629,"2015-04-06 16:00:00",31.78,42.9434405991863
3630,"2015-07-18 00:00:00",62.47,45.9532026345587
3631,"2015-10-12 17:00:00",57.83,47.4208030170272
3632,"2015-08-10 11:00:00",67.1,53.1688063100288
3633,"2015-08-01 12:00:00",61.98,46.0896679896379
3634,"2015-01-28 20:00:00",63.1,48.6090626780613
3635,"2015-04-02 04:00:00",30,47.418077948224
3636,"2015-03-30 05:00:00",48.88,49.7348474539702
3637,"2015-01-18 17:00:00",55.57,54.4123615869823
3638,"2015-04-27 22:00:00",51.88,52.6389798228094
3639,"2015-02-01 14:00:00",5,54.1828059788317
3640,"2015-03-18 19:00:00",51.69,56.3479131652054
3641,"2015-03-05 16:00:00",33,58.2372373653489
3642,"2015-03-18 08:00:00",54.66,54.3621288238925
3643,"2015-02-19 11:00:00",60.25,57.0202169088028
3644,"2015-03-22 04:00:00",28.05,54.6909401237123
3645,"2015-01-31 17:00:00",22.33,52.6563870118557
3646,"2015-01-15 12:00:00",45.3,40.6286416753407
3647,"2015-05-10 21:00:00",50.1,48.2034217835409
3648,"2015-07-03 15:00:00",60,42.3119704568551
3649,"2015-07-03 14:00:00",51.7,41.7690967655119
3650,"2015-07-03 13:00:00",54.99,41.4714485275565
3651,"2015-08-01 13:00:00",57.48,42.2468211840665
3652,"2015-07-03 12:00:00",55.24,44.8946951443139
3653,"2015-02-04 08:00:00",57.25,42.2420666479897
3654,"2015-02-16 02:00:00",34.5,43.3956620149559
3655,"2015-02-18 17:00:00",57.95,44.7900452880899
3656,"2015-03-29 04:00:00",30.45,47.3405478480974
3657,"2015-03-15 21:00:00",52,48.5941728024476
3658,"2015-01-17 10:00:00",64.88,62.0616342845257
3659,"2015-02-28 18:00:00",45,66.4108953873588
3660,"2015-02-16 17:00:00",55.21,67.4363407140617
3661,"2015-02-03 10:00:00",55.57,64.2249425729914
3662,"2015-05-06 22:00:00",56,65.8895447950932
3663,"2015-03-17 10:00:00",48.18,62.3480229966088
3664,"2015-07-13 18:00:00",63.8,61.5214001918087
3665,"2015-09-27 13:00:00",45.24,60.1962735472273
3666,"2015-05-10 15:00:00",35.55,60.8562923335147
3667,"2015-05-10 14:00:00",35.1,44.6031422640175
3668,"2015-02-19 04:00:00",41.47,56.9475940778025
3669,"2015-02-18 05:00:00",28.68,45.3001102509446
3670,"2015-01-17 07:00:00",48.2,21.3171258654923
3671,"2015-02-19 05:00:00",47.15,37.1847812482016
3672,"2015-07-05 15:00:00",47.8,45.0887248708016
3673,"2015-07-18 12:00:00",62.93,48.9852713169556
3674,"2015-02-04 05:00:00",30,50.9890029624437
3675,"2015-03-15 22:00:00",49.8,51.9311021718138
3676,"2015-02-01 19:00:00",52.01,53.6960100487547
3677,"2015-04-30 04:00:00",57.6,53.3265439619665
3678,"2015-06-29 20:00:00",62.7,53.7801629105592
3679,"2015-08-06 20:00:00",66.6,51.0314917773856
3680,"2015-07-16 20:00:00",70.1,48.0906657373242
3681,"2015-08-14 10:00:00",67.48,50.0984382999344
3682,"2015-06-23 18:00:00",58.67,46.9851560423212
3683,"2015-08-10 09:00:00",67.1,51.6986219811145
3684,"2015-06-27 18:00:00",57.8,51.257480373233
3685,"2015-06-06 11:00:00",59.49,53.851413396804
3686,"2015-05-11 11:00:00",56.7,55.7904024067551
3687,"2015-07-18 17:00:00",61,57.7490006179244
3688,"2015-01-25 03:00:00",25.88,56.5645035262779
3689,"2015-01-10 08:00:00",64.82,57.9973222258199
3690,"2015-01-25 02:00:00",28.58,55.4093870364498
3691,"2015-02-01 02:00:00",4,52.9644041792103
3692,"2015-07-18 05:00:00",51.36,44.0078689151678
3693,"2015-06-22 21:00:00",61.54,46.545407106442
3694,"2015-07-18 02:00:00",57.1,44.8439851745389
3695,"2015-05-07 08:00:00",55.1,43.6885544923637
3696,"2015-05-12 20:00:00",54.56,40.8462666666686
3697,"2015-07-02 00:00:00",51.31,41.3141693998041
3698,"2015-09-21 18:00:00",57.1,40.6923795590134
3699,"2015-08-21 23:00:00",57.31,37.4262751730122
3700,"2015-10-06 08:00:00",49.59,39.664025954585
3701,"2015-07-30 01:00:00",45,44.0411284115859
3702,"2015-06-19 07:00:00",56.61,57.4543957804904
3703,"2015-10-11 15:00:00",42.58,52.416068967243
3704,"2015-08-04 08:00:00",66.99,43.6349548865437
3705,"2015-05-30 19:00:00",53,43.0386449956364
3706,"2015-08-04 22:00:00",63.48,44.277383898813
3707,"2015-04-30 18:00:00",55.1,40.8648262468999
3708,"2015-07-03 22:00:00",59.69,34.200585387761
3709,"2015-10-05 20:00:00",40,41.9553488062866
3710,"2015-07-22 04:00:00",56.01,43.0888948439835
3711,"2015-10-04 12:00:00",29.41,45.3858961185865
3712,"2015-10-12 13:00:00",48.06,46.3750760254561
3713,"2015-01-04 15:00:00",39.6,47.8637732059638
3714,"2015-03-26 13:00:00",46.67,46.97029430397
3715,"2015-05-13 03:00:00",44.25,49.2742107255023
3716,"2015-03-13 11:00:00",45,48.7332162646602
3717,"2015-03-01 11:00:00",28.71,49.7193513188662
3718,"2015-08-16 02:00:00",48.94,50.3230013329065
3719,"2015-10-10 03:00:00",43,50.1620975894108
3720,"2015-10-05 00:00:00",26.65,48.1052214051056
3721,"2015-08-09 21:00:00",59.69,50.3310805751447
3722,"2015-08-24 19:00:00",69.8,52.805160541857
3723,"2015-09-04 08:00:00",62.25,65.0699016229228
3724,"2015-06-13 14:00:00",47.91,65.6626771156108
3725,"2015-05-22 23:00:00",32,59.070192436874
3726,"2015-01-24 15:00:00",40.43,61.1586852408999
3727,"2015-03-13 18:00:00",50.2,61.6434806099326
3728,"2015-03-01 08:00:00",25.22,62.3223900895238
3729,"2015-05-07 23:00:00",28.91,62.5713807651198
3730,"2015-06-13 22:00:00",55.67,53.9518256865968
3731,"2015-10-03 00:00:00",46.3,58.0623221649991
3732,"2015-10-13 20:00:00",50.1,46.8689649042431
3733,"2015-06-13 01:00:00",52.78,49.3174788182627
3734,"2015-09-04 04:00:00",47.55,51.2088034762128
3735,"2015-10-10 00:00:00",47.74,45.734538236658
3736,"2015-04-18 19:00:00",57.58,55.5451171814525
3737,"2015-09-22 00:00:00",45.91,57.7450031406242
3738,"2015-05-29 03:00:00",51.49,52.424180470921
3739,"2015-10-09 23:00:00",50.89,5.05391801566282
3740,"2015-10-10 01:00:00",46.3,47.1393540408131
3741,"2015-06-18 06:00:00",44.19,47.3948179659934
3742,"2015-06-26 02:00:00",59.51,49.6586153819698
3743,"2015-10-16 18:00:00",65.01,51.0048606940121
3744,"2015-08-04 15:00:00",66.99,56.0564733208083
3745,"2015-01-20 20:00:00",65.75,49.9388908528673
3746,"2015-02-01 20:00:00",50.01,48.5298593440892
3747,"2015-05-05 23:00:00",55,43.0314186619101
3748,"2015-03-22 21:00:00",53.01,42.4140146637582
3749,"2015-03-16 18:00:00",63.5,41.246162132283
3750,"2015-02-19 16:00:00",58.21,41.7230493258189
3751,"2015-01-19 13:00:00",47.72,42.303877440199
3752,"2015-04-06 21:00:00",43.89,45.2459373913344
3753,"2015-01-19 14:00:00",47.43,48.4848287973434
3754,"2015-02-15 18:00:00",50.24,61.9310269882008
3755,"2015-02-18 15:00:00",52,49.805259326732
3756,"2015-01-24 14:00:00",43.1,52.6245786971054
3757,"2015-02-03 18:00:00",66.12,55.5784037881336
3758,"2015-03-03 10:00:00",58.69,66.4644521244936
3759,"2015-10-10 04:00:00",43.15,65.7047377868418
3760,"2015-08-23 13:00:00",10.28,62.8256823981576
3761,"2015-07-08 14:00:00",64.13,59.6721167169769
3762,"2015-08-01 14:00:00",54.38,61.379144916034
3763,"2015-08-04 13:00:00",66.96,41.6619561707604
3764,"2015-08-19 12:00:00",65.1,47.6760523335178
3765,"2015-01-09 16:00:00",69,58.0064788800784
3766,"2015-03-28 02:00:00",36.44,42.1716997828539
3767,"2015-02-16 05:00:00",39.33,49.7972973849579
3768,"2015-02-22 07:00:00",12,53.626874674935
3769,"2015-01-29 03:00:00",38.4,31.1154219520191
3770,"2015-03-12 00:00:00",42.21,38.507163523011
3771,"2015-01-28 22:00:00",48.75,43.4472074672338
3772,"2015-01-18 11:00:00",50.1,43.9977875569738
3773,"2015-01-03 12:00:00",58.13,40.8238057440836
3774,"2015-01-16 11:00:00",62.56,41.9459489500423
3775,"2015-07-02 19:00:00",65.11,40.7192085128619
3776,"2015-05-07 17:00:00",44.79,42.4110564794089
3777,"2015-08-31 18:00:00",67.6,52.6024000280343
3778,"2015-07-17 18:00:00",68.16,58.8002267947858
3779,"2015-07-22 09:00:00",70.49,59.2300470490882
3780,"2015-08-26 10:00:00",62.53,53.8118292224192
3781,"2015-06-23 11:00:00",62.99,54.6815769379902
3782,"2015-05-30 12:00:00",51.49,52.7567729345347
3783,"2015-07-01 17:00:00",61.1,55.7680811981303
3784,"2015-03-06 04:00:00",34.75,59.0201533060692
3785,"2015-01-25 22:00:00",51.1,60.3651744264255
3786,"2015-01-02 17:00:00",63.76,61.1073120414313
3787,"2015-01-17 03:00:00",33.04,59.0326473499618
3788,"2015-08-01 15:00:00",54.36,59.2261242005608
3789,"2015-07-04 13:00:00",54.5,61.2045445586445
3790,"2015-02-22 02:00:00",4.99,55.8522186915819
3791,"2015-01-28 23:00:00",45.28,57.9258528504052
3792,"2015-03-31 06:00:00",53.49,54.4436337834785
3793,"2015-02-24 18:00:00",46.1,53.9609463902639
3794,"2015-01-29 02:00:00",39.1,49.4178262912988
3795,"2015-08-05 23:00:00",60.98,49.8447833317968
3796,"2015-07-19 06:00:00",46.92,47.9572548124804
3797,"2015-07-06 05:00:00",59.69,42.1596432731604
3798,"2015-07-17 20:00:00",69.08,41.7767888523332
3799,"2015-06-22 19:00:00",64.83,38.1578449505754
3800,"2015-06-15 13:00:00",60.1,37.9646423505302
3801,"2015-09-19 16:00:00",45.42,42.0407369532575
3802,"2015-05-09 10:00:00",56.77,43.2624629110699
3803,"2015-05-30 17:00:00",48.18,45.3806461145702
3804,"2015-08-22 19:00:00",62.98,51.4087196310463
3805,"2015-04-23 11:00:00",64.19,50.7424450212239
3806,"2015-06-04 10:00:00",59.33,56.1500269325884
3807,"2015-09-21 14:00:00",50.79,54.796283785967
3808,"2015-06-28 18:00:00",48.11,56.1856811826809
3809,"2015-06-10 13:00:00",53.35,56.4819950433937
3810,"2015-06-19 11:00:00",57.05,60.1691595716967
3811,"2015-03-06 01:00:00",30,54.7738969193743
3812,"2015-07-04 12:00:00",62.29,52.391026877108
3813,"2015-04-11 18:00:00",51.83,52.912917210536
3814,"2015-06-15 21:00:00",52.78,40.5028473339831
3815,"2015-10-04 23:00:00",31.19,44.5537178712394
3816,"2015-08-16 22:00:00",55.45,48.6473319050376
3817,"2015-05-22 17:00:00",45.87,49.2575749873575
3818,"2015-10-05 03:00:00",26.35,53.8792155374412
3819,"2015-07-05 04:00:00",45.64,58.8361587036807
3820,"2015-10-05 22:00:00",33.17,56.5343785595072
3821,"2015-07-05 02:00:00",45.61,54.830157358167
3822,"2015-06-11 20:00:00",65,54.3444085926156
3823,"2015-08-12 02:00:00",50.01,49.9784030126384
3824,"2015-09-20 18:00:00",57.1,50.6473185959394
3825,"2015-07-17 04:00:00",62,55.19975574418
3826,"2015-04-24 17:00:00",50.76,54.6930561700765
3827,"2015-09-04 10:00:00",63.5,52.2955002385352
3828,"2015-09-22 10:00:00",52.95,51.4731216017265
3829,"2015-06-04 08:00:00",59.14,44.7187506324928
3830,"2015-05-06 15:00:00",62.01,51.3508025377752
3831,"2015-08-11 20:00:00",66.25,40.5592427883277
3832,"2015-09-13 16:00:00",26.69,51.6585620460055
3833,"2015-05-14 16:00:00",34.2,48.6717158238203
3834,"2015-08-13 13:00:00",48.29,47.6638075944701
3835,"2015-03-15 16:00:00",36.93,46.6053662414192
3836,"2015-06-13 23:00:00",48.44,46.4303274276628
3837,"2015-09-20 21:00:00",55.1,45.9092068083129
3838,"2015-04-27 08:00:00",48.28,45.1011487149287
3839,"2015-06-22 22:00:00",62.21,40.5650421849352
3840,"2015-06-10 21:00:00",60.8,42.565552180846
3841,"2015-07-07 01:00:00",51,44.0037479686801
3842,"2015-08-31 23:00:00",52.88,44.5878592482725
3843,"2015-06-27 21:00:00",52.65,44.5483018111423
3844,"2015-04-25 09:00:00",49.8,46.3875048270007
3845,"2015-08-09 22:00:00",51.25,48.2645385750551
3846,"2015-07-03 06:00:00",63.19,48.8820706724883
3847,"2015-07-30 06:00:00",54.1,47.1129821357527
3848,"2015-07-08 00:00:00",48.5,46.6827575815387
3849,"2015-10-11 07:00:00",46.3,47.6589168898516
3850,"2015-10-05 05:00:00",41.5,50.5618884299636
3851,"2015-08-17 21:00:00",55,51.7560725775039
3852,"2015-10-05 23:00:00",29.1,50.0650976235696
3853,"2015-01-20 16:00:00",67.94,48.9905463578374
3854,"2015-02-24 15:00:00",26.1,46.1700477157591
3855,"2015-05-09 04:00:00",51.9,40.1486224139771
3856,"2015-03-01 21:00:00",35.69,44.9865916251579
3857,"2015-02-26 18:00:00",56,43.6893851541562
3858,"2015-03-13 08:00:00",47.38,44.6076249972617
3859,"2015-03-28 20:00:00",52.02,42.1369624068433
3860,"2015-02-24 14:00:00",24.13,42.6264709899622
3861,"2015-03-11 19:00:00",58,45.1183475725394
3862,"2015-06-24 04:00:00",58.67,47.5876984792412
3863,"2015-03-21 09:00:00",46.35,40.6196054670949
3864,"2015-06-18 05:00:00",42.37,44.8216724600487
3865,"2015-05-09 07:00:00",57.98,49.7214286581781
3866,"2015-05-12 05:00:00",57.6,49.7639095097149
3867,"2015-03-06 11:00:00",50.48,51.2364178906303
3868,"2015-01-29 13:00:00",37.63,51.4375728763007
3869,"2015-10-03 02:00:00",44.05,50.2195590219451
3870,"2015-09-22 03:00:00",45.27,43.5755674385751
3871,"2015-06-25 04:00:00",60.8,46.4933828285155
3872,"2015-09-04 05:00:00",54.15,47.6298478970301
3873,"2015-06-17 22:00:00",38.45,47.0471851218252
3874,"2015-03-26 14:00:00",44.35,51.9640250688176
3875,"2015-10-05 01:00:00",26.43,52.1142138900216
3876,"2015-02-03 04:00:00",20,52.0210178341621
3877,"2015-02-02 10:00:00",62.61,50.9722229647041
3878,"2015-03-17 20:00:00",49.1,48.3364492586122
3879,"2015-05-06 00:00:00",49.31,49.3245502480493
3880,"2015-04-01 20:00:00",37.97,49.7279900760433
3881,"2015-02-27 10:00:00",44.4,48.40513522287
3882,"2015-03-03 20:00:00",60.53,47.1925042384848
3883,"2015-09-04 06:00:00",58.63,39.0551870690641
3884,"2015-01-31 12:00:00",18.2,42.1507039718501
3885,"2015-07-02 17:00:00",65.69,44.7890456975868
3886,"2015-08-07 12:00:00",70,45.6919921652482
3887,"2015-08-27 12:00:00",48.56,44.002690384435
3888,"2015-07-01 14:00:00",59.53,44.7446440231684
3889,"2015-03-13 23:00:00",44.2,48.3931444134747
3890,"2015-03-28 03:00:00",35,52.2453641954554
3891,"2015-02-22 04:00:00",5,56.3409421171684
3892,"2015-07-16 12:00:00",66.66,58.4862804435151
3893,"2015-04-11 07:00:00",54.24,59.9500618993505
3894,"2015-05-21 21:00:00",43.9,54.9693712943337
3895,"2015-02-16 10:00:00",68.03,53.7826074819608
3896,"2015-01-03 02:00:00",43.66,53.8030783858378
3897,"2015-05-30 13:00:00",50.39,53.8825312888697
3898,"2015-09-20 15:00:00",42.1,55.9189034468795
3899,"2015-08-02 16:00:00",42.56,55.4664277477646
3900,"2015-07-09 16:00:00",68.99,55.1514529766868
3901,"2015-08-27 13:00:00",44.6,56.8259822271935
3902,"2015-03-12 01:00:00",40.69,58.1598378696288
3903,"2015-03-12 03:00:00",40.69,62.2453619871531
3904,"2015-02-22 03:00:00",4.99,64.1800022711319
3905,"2015-07-15 07:00:00",66.6,61.493455362687
3906,"2015-05-13 08:00:00",56.2,61.8687086078898
3907,"2015-09-12 15:00:00",46.56,55.4741756538878
3908,"2015-07-12 09:00:00",53.08,60.2825382640916
3909,"2015-09-27 14:00:00",43.1,65.2538748381334
3910,"2015-06-10 15:00:00",56.63,61.8518279465074
3911,"2015-07-24 09:00:00",69.1,56.9049828447376
3912,"2015-01-10 18:00:00",65.69,54.690086672258
3913,"2015-01-05 21:00:00",63.07,44.925111259689
3914,"2015-07-10 11:00:00",65.4,53.886451107734
3915,"2015-08-27 14:00:00",45.68,56.1570337906542
3916,"2015-01-17 23:00:00",36.24,52.3171561702912
3917,"2015-01-04 10:00:00",48.51,48.7841964635508
3918,"2015-08-04 05:00:00",54.36,51.0600905533581
3919,"2015-09-05 08:00:00",53.13,52.6912281507108
3920,"2015-04-22 17:00:00",51,53.3199902870587
3921,"2015-07-24 02:00:00",48.5,52.4486164495648
3922,"2015-06-23 08:00:00",65,51.0817146984351
3923,"2015-06-29 07:00:00",64.19,49.7690640925039
3924,"2015-07-06 07:00:00",67.17,48.9434106215772
3925,"2015-08-05 20:00:00",67.94,48.9244723867702
3926,"2015-01-03 04:00:00",43.93,50.9940593710552
3927,"2015-08-07 17:00:00",62.52,51.9531137747976
3928,"2015-08-27 09:00:00",53.9,54.7400109915934
3929,"2015-07-16 08:00:00",68.69,51.6745796259203
3930,"2015-07-21 18:00:00",65.27,48.0203493826698
3931,"2015-01-04 20:00:00",62.69,49.8738543738151
3932,"2015-01-25 05:00:00",30,51.044361942872
3933,"2015-03-06 06:00:00",50.48,50.5267362141511
3934,"2015-03-26 15:00:00",43.96,48.7709599390692
3935,"2015-10-10 19:00:00",56.6,46.1650775159816
3936,"2015-08-03 05:00:00",63.49,40.6958766611303
3937,"2015-04-12 10:00:00",28.16,37.616987902846
3938,"2015-08-26 23:00:00",50.56,28.3315789712746
3939,"2015-06-18 20:00:00",55.67,35.9229368771444
3940,"2015-07-02 06:00:00",65.19,34.5792019816414
3941,"2015-07-10 04:00:00",62.5,34.2335707405385
3942,"2015-07-17 02:00:00",51.1,32.73966596706
3943,"2015-09-01 00:00:00",48.62,36.5665129337916
3944,"2015-08-22 01:00:00",49.85,50.4814897073963
3945,"2015-10-13 09:00:00",54.11,52.2343448707825
3946,"2015-07-08 22:00:00",49.99,51.1445973770937
3947,"2015-07-07 04:00:00",62,49.8794190277368
3948,"2015-09-22 19:00:00",53.51,51.0270669544138
3949,"2015-07-14 20:00:00",63.15,50.8237704754252
3950,"2015-05-10 18:00:00",41.29,51.9476644411077
3951,"2015-10-04 13:00:00",27.09,51.8843461573662
3952,"2015-01-01 19:00:00",62.69,52.2837308673739
3953,"2015-05-27 22:00:00",50.8,55.0776479160021
3954,"2015-01-29 12:00:00",41.45,55.5374320954396
3955,"2015-06-17 23:00:00",33.92,54.5742489058354
3956,"2015-09-19 21:00:00",45.42,36.2742818432344
3957,"2015-02-21 14:00:00",17.67,34.8193650723961
3958,"2015-06-19 01:00:00",33.55,30.25443199141
3959,"2015-01-31 14:00:00",14.84,34.8537015726844
3960,"2015-10-16 20:00:00",56.8,40.4280763420782
3961,"2015-05-10 23:00:00",49.06,39.3700365203953
3962,"2015-06-14 02:00:00",43.75,38.0888472505043
3963,"2015-06-20 03:00:00",33.52,36.3521199114175
3964,"2015-08-12 04:00:00",58.64,38.2914846175409
3965,"2015-06-24 20:00:00",64,32.5322925098579
3966,"2015-06-27 22:00:00",53.75,32.9821559645645
3967,"2015-08-16 07:00:00",49.98,36.1554674100351
3968,"2015-10-17 08:00:00",48.28,37.4614479199845
3969,"2015-03-16 15:00:00",53.25,41.6594878827884
3970,"2015-09-12 21:00:00",51.05,39.457199320028
3971,"2015-10-17 18:00:00",52.86,40.1710891852268
3972,"2015-09-23 10:00:00",52.56,36.125950821449
3973,"2015-04-28 01:00:00",38.4,32.5634833848104
3974,"2015-03-16 08:00:00",63.51,36.6437914226878
3975,"2015-01-16 16:00:00",58.98,37.4462002307077
3976,"2015-04-19 06:00:00",32.4,34.7769233782741
3977,"2015-02-22 10:00:00",15.55,38.6975393525967
3978,"2015-01-16 03:00:00",33.73,42.6647646334153
3979,"2015-02-03 05:00:00",26.2,44.0013914806118
3980,"2015-05-23 07:00:00",39.25,41.1090148516007
3981,"2015-03-02 10:00:00",49.38,43.3414192355919
3982,"2015-01-29 16:00:00",39.1,46.3378851817647
